,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
5891,1,59.0,9.0,3.321928094887362,9,1,1.0,100,,7,8,1,1,100,,2.0,,,,1.0,,100.0
5892,1,57.0,104.0,2.0,29,18,0.0,78,8.0,4,6,19,4,39,,2.321928094887362,53.0,80.0,6.0,2.0,0.0,75.0
5893,0,82.0,80.0,5.954196310386875,73,3,0.0,100,,7,8,3,0,33,,0.0,50.0,,1.0,,0.0,100.0
5894,1,60.0,146.0,2.807354922057604,116,6,2.0,55,6.0,0,2,11,1,55,,1.0,83.0,,1.0,1.0,1.0,75.0
5895,0,83.0,226.0,5.169925001442312,88,12,0.0,100,,7,8,13,0,42,,1.0,26.0,,2.0,1.0,0.0,75.0
5896,0,79.0,361.0,2.584962500721156,170,7,1.0,63,16.0,6,5,8,1,25,,1.0,8.0,92.0,2.0,1.0,1.0,60.0
5897,1,60.0,294.0,1.584962500721156,75,11,2.0,56,2.0,0,2,16,1,25,,0.0,28.0,74.0,5.0,1.584962500721156,0.0,78.0
5898,1,72.0,,1.584962500721156,70,27,0.0,100,,7,8,31,1,13,,1.0,36.0,,6.0,1.0,2.321928094887362,67.0
5899,1,67.0,188.0,2.0,75,14,0.0,93,80.0,6,6,14,1,29,,2.0,103.0,44.0,3.0,1.584962500721156,1.584962500721156,100.0
5901,0,71.0,291.0,4.459431618637297,108,23,0.0,96,14.0,6,6,23,0,13,,1.584962500721156,51.0,,3.0,1.0,1.0,44.0
5902,1,67.0,269.0,3.4594316186372973,65,22,0.0,79,3.0,4,6,24,1,33,,0.0,21.0,70.0,4.0,2.0,0.0,58.0
5904,1,66.0,14.0,3.700439718141092,13,2,0.0,100,,7,8,2,0,100,,2.321928094887362,,83.0,,1.584962500721156,,100.0
5905,0,88.0,140.0,3.4594316186372973,85,9,0.0,100,,7,8,9,1,0,,0.0,1.0,,3.0,,0.0,50.0
5906,0,85.0,139.0,1.584962500721156,59,11,0.0,100,,7,8,12,1,0,,0.0,6.0,,5.0,,0.0,71.0
5907,1,75.0,223.0,1.584962500721156,94,25,0.0,96,9.0,4,6,26,2,50,,0.0,27.0,74.0,6.0,3.169925001442312,0.0,78.0
5908,0,90.0,286.0,4.0,105,18,0.0,100,,7,8,18,0,0,,0.0,1.0,,2.0,,0.0,20.0
5909,0,84.0,330.0,2.584962500721156,68,21,0.0,100,,7,8,21,2,24,,0.0,4.0,29.0,2.0,2.0,1.0,33.0
5910,0,76.0,261.0,3.169925001442312,86,18,0.0,89,6.0,4,6,19,2,37,,0.0,24.0,,3.0,1.0,0.0,40.0
5911,1,79.0,305.0,3.321928094887362,121,12,1.0,69,9.0,4,5,16,1,19,,0.0,6.0,,6.0,1.0,0.0,64.0
5912,1,73.0,221.0,3.807354922057604,72,12,0.0,92,37.0,6,6,12,0,25,,0.0,94.0,18.0,2.0,1.584962500721156,1.584962500721156,67.0
5913,1,59.0,31.0,1.584962500721156,14,13,0.0,100,,7,8,14,4,14,,1.584962500721156,25.0,98.0,7.0,1.584962500721156,1.584962500721156,79.0
5914,1,54.0,107.0,1.584962500721156,23,18,0.0,100,,7,8,20,12,30,,3.584962500721156,71.0,92.0,10.0,2.0,1.0,87.0
5915,1,59.0,95.0,3.169925001442312,66,2,1.0,50,13.0,6,4,4,1,50,,1.0,104.0,,2.0,,0.0,100.0
5916,0,68.0,205.0,3.4594316186372973,158,13,0.0,100,,7,8,14,1,14,,1.584962500721156,65.0,,8.0,,1.584962500721156,89.0
5917,0,83.0,267.0,4.169925001442312,106,13,0.0,92,53.0,6,6,13,0,15,,0.0,48.0,,4.0,1.0,0.0,83.0
5918,0,66.0,178.0,1.0,44,13,0.0,94,21.0,6,6,16,6,38,,1.0,40.0,66.0,4.0,2.0,1.0,80.0
5919,1,66.0,143.0,2.321928094887362,75,10,1.0,100,,6,8,10,1,30,,1.584962500721156,95.0,,2.0,,1.0,100.0
5920,1,76.0,177.0,2.0,53,28,0.0,100,,7,8,29,4,64,,1.584962500721156,1.0,81.0,3.0,3.584962500721156,0.0,82.0
5921,1,66.0,168.0,1.0,93,21,1.0,79,6.0,3,5,24,1,8,,1.584962500721156,26.0,,5.0,1.0,0.0,38.0
5922,1,59.0,330.0,5.977279923499917,161,5,1.0,63,6.0,4,5,8,0,50,,1.0,87.0,,2.0,1.0,1.584962500721156,100.0
5923,0,58.0,148.0,4.392317422778761,71,24,1.0,92,5.0,4,4,26,0,56,,0.0,68.0,74.0,7.0,2.0,2.0,71.0
5924,0,80.0,305.0,4.087462841250339,154,17,0.0,100,,7,8,18,0,12,,1.584962500721156,25.0,,2.0,1.0,0.0,44.0
5925,1,58.0,116.0,4.0,74,11,1.584962500721156,53,6.0,4,5,15,0,27,,0.0,85.0,43.0,4.0,2.0,1.584962500721156,78.0
5926,0,81.0,199.0,2.584962500721156,70,32,0.0,94,21.0,6,6,33,2,27,,1.0,2.0,,2.0,1.0,0.0,25.0
5927,0,63.0,74.0,3.700439718141092,44,21,1.0,95,22.0,6,5,22,0,14,,1.0,54.0,83.0,11.0,1.0,2.321928094887362,80.0
5928,1,68.0,106.0,3.584962500721156,48,4,0.0,75,67.0,6,6,4,1,75,,1.0,,28.0,,1.584962500721156,,100.0
5929,1,74.0,232.0,4.247927513443585,101,10,1.0,91,53.0,6,2,11,0,36,,0.0,70.0,,2.0,1.0,1.0,75.0
5930,0,88.0,208.0,3.4594316186372973,98,25,0.0,100,,7,8,25,2,52,,0.0,0.0,63.0,3.0,2.0,0.0,64.0
5931,1,66.0,48.0,2.0,19,11,0.0,100,,7,8,11,5,18,,1.0,39.0,80.0,7.0,1.584962500721156,1.0,90.0
5932,0,65.0,185.0,2.0,66,11,2.0,92,60.0,6,3,12,4,17,,1.0,65.0,98.0,3.0,1.584962500721156,1.0,63.0
5933,0,84.0,312.0,2.0,86,40,0.0,100,,7,8,40,3,25,,1.0,1.0,,3.0,2.807354922057604,0.0,41.0
5934,1,73.0,131.0,2.321928094887362,63,19,1.0,85,20.0,6,5,26,2,62,,1.0,25.0,17.0,1.0,2.321928094887362,,100.0
5935,0,66.0,164.0,4.321928094887363,108,9,1.0,70,9.0,4,5,10,0,80,,0.0,0.0,121.0,0.0,2.321928094887362,,80.0
5936,0,79.0,76.0,1.584962500721156,36,18,1.0,95,48.0,6,3,21,4,50,,2.0,1.0,96.0,2.0,2.0,0.0,50.0
5937,0,89.0,302.0,4.857980995127572,137,22,0.0,100,,7,8,22,0,0,,0.0,3.0,,4.0,,0.0,50.0
5938,1,72.0,204.0,2.321928094887362,67,21,1.584962500721156,91,28.0,6,5,25,7,52,,0.0,66.0,95.0,5.0,2.321928094887362,0.0,100.0
5939,0,76.0,196.0,2.0,69,14,0.0,86,37.0,6,6,14,3,36,,1.584962500721156,31.0,67.0,3.0,1.584962500721156,0.0,83.0
5940,0,55.0,125.0,2.584962500721156,58,10,1.0,50,3.0,4,5,14,2,36,,1.0,56.0,71.0,4.0,2.321928094887362,1.584962500721156,89.0
5941,1,64.0,207.0,4.700439718141092,77,11,1.584962500721156,82,13.0,6,6,11,0,36,,1.584962500721156,57.0,22.0,2.0,1.584962500721156,0.0,71.0
5942,1,64.0,128.0,1.0,59,32,0.0,94,4.0,4,6,35,2,12,,1.584962500721156,19.0,42.0,3.0,1.0,1.0,31.0
5943,0,61.0,178.0,3.700439718141092,91,18,1.584962500721156,89,2.0,3,5,22,0,20,,0.0,35.0,20.0,6.0,2.0,0.0,82.0
5944,0,78.0,267.0,4.523561956057013,173,13,0.0,92,72.0,6,6,14,0,8,,0.0,71.0,,2.0,1.0,1.0,50.0
5945,0,74.0,77.0,1.0,35,15,0.0,100,,7,8,16,4,50,,0.0,47.0,72.0,4.0,2.0,1.0,88.0
5946,0,66.0,42.0,2.0,15,6,1.0,86,22.0,6,2,7,3,43,,1.0,0.0,95.0,1.0,1.584962500721156,,75.0
5947,0,81.0,181.0,1.0,74,13,0.0,93,19.0,6,6,14,1,29,,2.0,11.0,48.0,2.0,1.0,0.0,60.0
5948,1,58.0,372.0,5.523561956057013,178,5,3.169925001442312,29,4.0,4,2,14,0,43,,1.0,55.0,,1.0,2.0,0.0,100.0
5949,1,61.0,107.0,2.584962500721156,70,7,2.321928094887362,42,27.0,6,2,13,1,50,,0.0,0.0,98.0,0.0,1.584962500721156,,75.0
5950,0,90.0,243.0,2.321928094887362,103,19,0.0,100,,7,8,20,3,30,,1.0,4.0,85.0,2.0,1.584962500721156,0.0,29.0
5951,0,87.0,241.0,1.584962500721156,93,17,0.0,100,,7,8,18,4,17,,1.0,7.0,,5.0,1.0,1.0,50.0
5952,1,69.0,142.0,2.807354922057604,57,10,1.0,67,30.0,6,4,14,2,42,,1.0,73.0,99.0,3.0,2.0,1.0,100.0
5953,1,59.0,207.0,2.321928094887362,64,27,0.0,90,19.0,6,6,32,2,47,,0.0,101.0,82.0,3.0,2.0,1.584962500721156,100.0
5954,0,71.0,214.0,4.247927513443585,127,10,1.0,64,14.0,6,5,11,0,18,,0.0,51.0,81.0,3.0,1.0,1.584962500721156,57.0
5955,0,71.0,172.0,4.169925001442312,81,8,1.0,89,52.0,6,2,9,0,44,,0.0,,,,1.0,,100.0
5956,1,65.0,84.0,4.169925001442312,46,26,0.0,85,11.0,4,6,27,0,37,,0.0,63.0,77.0,4.0,2.584962500721156,0.0,75.0
5957,1,65.0,33.0,1.584962500721156,13,6,0.0,100,,7,8,7,3,43,,2.0,7.0,,2.0,1.584962500721156,0.0,83.0
5958,1,61.0,183.0,2.584962500721156,68,2,1.0,67,10.0,3,5,3,1,33,,1.584962500721156,108.0,,1.0,1.0,1.0,67.0
5959,1,63.0,262.0,3.700439718141092,63,19,0.0,89,4.0,4,6,19,0,11,,1.0,19.0,,3.0,1.0,1.584962500721156,40.0
5960,1,63.0,376.0,2.807354922057604,99,18,0.0,94,5.0,4,6,18,1,22,,2.0,53.0,,8.0,1.0,1.0,100.0
5961,1,60.0,43.0,1.0,16,9,0.0,100,,7,8,10,6,40,,1.584962500721156,96.0,42.0,3.0,1.584962500721156,1.0,83.0
5962,1,56.0,215.0,1.0,103,21,1.0,88,1.0,0,6,24,4,38,,1.0,44.0,,6.0,1.0,2.0,78.0
5963,0,56.0,369.0,2.321928094887362,93,20,1.0,83,0.0,4,5,25,1,39,,0.0,88.0,49.0,9.0,2.321928094887362,2.0,93.0
5964,0,81.0,134.0,1.584962500721156,60,25,0.0,100,,7,8,27,2,15,,1.0,32.0,48.0,6.0,2.0,0.0,100.0
5965,1,74.0,183.0,1.0,48,11,0.0,100,,7,8,12,2,25,,1.584962500721156,58.0,31.0,3.0,1.584962500721156,1.0,83.0
5966,0,91.0,359.0,5.977279923499917,188,11,0.0,100,,7,8,11,0,18,,0.0,5.0,,3.0,1.0,0.0,67.0
5967,0,88.0,182.0,4.169925001442312,83,9,0.0,100,,7,8,9,0,44,,0.0,10.0,15.0,2.0,1.584962500721156,0.0,67.0
5968,1,86.0,212.0,5.247927513443585,125,12,0.0,100,,7,8,12,0,25,,0.0,13.0,,1.0,1.0,0.0,43.0
5969,1,73.0,160.0,3.584962500721156,79,10,1.0,91,16.0,6,4,11,1,55,,1.0,16.0,,1.0,1.0,1.0,67.0
5970,0,84.0,213.0,3.0,62,19,0.0,100,,7,8,21,1,32,,1.584962500721156,13.0,79.0,4.0,1.584962500721156,0.0,50.0
5971,0,68.0,184.0,3.4594316186372973,89,25,0.0,96,62.0,6,6,27,1,27,,3.700439718141092,24.0,84.0,4.0,2.0,1.584962500721156,54.0
5972,1,59.0,182.0,3.0,71,15,0.0,73,2.0,4,6,15,1,27,,0.0,60.0,,5.0,1.0,1.0,100.0
5973,0,90.0,249.0,4.392317422778761,94,38,0.0,100,,7,8,38,0,11,,0.0,5.0,,1.0,1.0,0.0,12.0
5974,0,75.0,355.0,3.321928094887362,103,36,1.0,89,10.0,4,5,38,1,8,,0.0,18.0,,8.0,1.0,0.0,45.0
5975,1,65.0,115.0,3.584962500721156,43,19,0.0,90,1.0,4,6,20,1,50,,0.0,52.0,77.0,5.0,2.807354922057604,0.0,85.0
5976,1,85.0,328.0,5.321928094887363,132,7,0.0,100,,7,8,7,0,43,1.0,1.0,0.0,,1.0,1.0,,50.0
5977,1,62.0,159.0,2.807354922057604,67,14,0.0,86,3.0,4,6,18,3,36,0.0,1.584962500721156,71.0,93.0,2.0,2.0,1.0,83.0
5978,0,59.0,166.0,5.20945336562895,102,4,2.321928094887362,33,7.0,3,2,9,0,33,3.807354922057604,0.0,110.0,,1.0,1.0,,100.0
5979,0,86.0,153.0,3.9068905956085187,75,11,0.0,100,,7,8,11,0,0,1.0,1.584962500721156,1.0,,1.0,,0.0,11.0
5981,0,85.0,275.0,1.584962500721156,83,15,0.0,100,,7,8,17,1,18,1.0,1.0,5.0,,2.0,,1.0,25.0
5982,0,79.0,231.0,4.087462841250339,112,21,0.0,100,,7,8,22,0,19,4.087462841250339,0.0,25.0,,7.0,1.0,1.0,64.0
5983,1,61.0,128.0,2.321928094887362,61,5,1.0,75,13.0,6,2,8,1,38,2.0,1.584962500721156,90.0,,1.0,1.0,1.0,100.0
5984,0,56.0,217.0,3.9068905956085187,101,29,1.0,60,8.0,4,4,31,0,23,0.0,1.584962500721156,93.0,26.0,9.0,2.584962500721156,2.584962500721156,100.0
5985,0,63.0,426.0,2.0,90,18,2.321928094887362,95,36.0,6,5,19,2,32,0.0,1.584962500721156,60.0,69.0,6.0,2.0,1.0,82.0
5986,0,75.0,195.0,3.4594316186372973,84,19,0.0,100,,7,8,19,1,16,3.0,0.0,33.0,,3.0,,1.0,75.0
5987,1,82.0,367.0,1.0,90,26,0.0,96,40.0,6,6,28,3,14,2.0,1.584962500721156,1.0,,5.0,,0.0,45.0
5988,1,54.0,375.0,2.0,99,44,0.0,84,1.0,4,6,44,4,45,0.0,1.584962500721156,72.0,70.0,10.0,2.321928094887362,2.321928094887362,64.0
5989,0,73.0,207.0,3.584962500721156,66,23,0.0,92,2.0,4,6,24,1,33,3.4594316186372973,0.0,0.0,14.0,1.0,2.0,0.0,80.0
5990,1,69.0,261.0,1.584962500721156,88,23,0.0,84,0.0,4,6,26,6,24,1.584962500721156,1.584962500721156,16.0,100.0,2.0,2.0,0.0,38.0
5991,0,82.0,151.0,2.321928094887362,68,25,0.0,100,,7,8,25,1,8,4.584962500721156,0.0,6.0,,4.0,1.0,1.0,38.0
5992,0,83.0,368.0,4.584962500721156,161,9,0.0,100,,7,8,9,0,11,4.584962500721156,0.0,35.0,,5.0,1.0,1.0,86.0
5993,1,71.0,60.0,2.321928094887362,25,16,0.0,100,,7,8,16,2,56,3.321928094887362,0.0,46.0,85.0,5.0,2.584962500721156,0.0,100.0
5994,1,62.0,295.0,4.459431618637297,124,10,1.584962500721156,64,16.0,6,2,14,0,36,4.392317422778761,0.0,38.0,30.0,3.0,2.0,0.0,86.0
5995,1,65.0,421.0,1.584962500721156,133,30,1.0,88,4.0,4,5,34,1,47,0.0,0.0,30.0,83.0,7.0,2.0,1.584962500721156,100.0
5996,0,73.0,165.0,2.0,62,22,1.584962500721156,96,3.0,0,2,23,5,39,1.584962500721156,1.0,10.0,55.0,4.0,2.584962500721156,0.0,69.0
5997,0,80.0,139.0,3.169925001442312,67,35,0.0,97,29.0,6,6,35,2,29,0.0,2.0,5.0,87.0,4.0,2.0,0.0,54.0
5998,0,68.0,346.0,1.584962500721156,94,26,0.0,96,15.0,6,6,28,2,57,1.584962500721156,2.0,85.0,68.0,3.0,2.584962500721156,1.584962500721156,90.0
5999,1,64.0,231.0,2.0,107,31,0.0,94,5.0,4,6,32,2,25,2.584962500721156,1.0,23.0,75.0,10.0,1.584962500721156,1.584962500721156,67.0
6000,1,66.0,218.0,1.584962500721156,83,19,2.321928094887362,78,14.0,6,4,27,2,59,1.584962500721156,1.0,61.0,63.0,2.0,2.807354922057604,1.0,67.0
6001,0,59.0,48.0,3.4594316186372973,23,21,0.0,100,,7,8,22,2,43,1.0,2.0,52.0,87.0,5.0,2.321928094887362,2.0,75.0
6002,0,87.0,332.0,1.584962500721156,127,15,0.0,100,,7,8,17,1,59,4.584962500721156,0.0,13.0,89.0,2.0,1.584962500721156,0.0,80.0
6005,0,78.0,183.0,2.321928094887362,80,12,1.0,100,,6,8,12,2,8,2.321928094887362,1.0,3.0,28.0,3.0,1.0,0.0,57.0
6006,1,63.0,134.0,2.584962500721156,81,17,1.0,70,29.0,6,5,20,1,45,3.0,0.0,80.0,34.0,4.0,1.584962500721156,2.0,100.0
6007,1,73.0,77.0,2.584962500721156,44,15,0.0,100,,7,8,15,1,67,3.9068905956085187,0.0,68.0,77.0,3.0,2.321928094887362,1.584962500721156,100.0
6008,0,89.0,320.0,4.754887502163468,139,9,0.0,100,,7,8,9,0,11,1.0,1.0,1.0,,2.0,,0.0,40.0
6009,0,65.0,170.0,3.0,67,12,1.0,60,38.0,6,5,15,2,40,3.0,0.0,71.0,,3.0,1.584962500721156,1.584962500721156,71.0
6010,1,70.0,366.0,3.321928094887362,163,17,1.584962500721156,74,1.0,0,2,19,2,11,1.584962500721156,1.0,6.0,,2.0,1.0,1.0,36.0
6011,0,65.0,176.0,2.584962500721156,72,12,1.584962500721156,79,10.0,4,3,14,2,36,4.392317422778761,0.0,58.0,,5.0,1.0,2.0,60.0
6012,1,67.0,97.0,1.584962500721156,53,19,1.584962500721156,91,14.0,6,2,22,1,73,1.0,1.584962500721156,77.0,89.0,3.0,2.584962500721156,1.584962500721156,89.0
6013,0,84.0,349.0,4.459431618637297,109,28,0.0,100,,7,8,28,0,25,,0.0,10.0,53.0,4.0,1.584962500721156,0.0,37.0
6014,1,61.0,113.0,2.0,29,32,0.0,100,,7,8,33,12,28,2.0,1.584962500721156,36.0,72.0,8.0,2.807354922057604,1.584962500721156,54.0
6015,0,85.0,211.0,1.584962500721156,92,24,0.0,100,,7,8,25,1,44,2.0,1.0,3.0,,3.0,2.0,0.0,64.0
6016,0,70.0,98.0,2.0,43,17,0.0,100,,7,8,17,2,35,1.584962500721156,2.0,36.0,,2.0,1.0,1.0,75.0
6018,1,77.0,216.0,3.169925001442312,137,10,0.0,100,,7,8,10,1,0,0.0,2.0,49.0,,4.0,,1.584962500721156,50.0
6019,0,70.0,141.0,3.169925001442312,145,17,2.0,80,29.0,5,2,20,1,20,4.087462841250339,0.0,46.0,91.0,5.0,1.584962500721156,1.0,100.0
6020,0,64.0,156.0,1.584962500721156,60,22,0.0,91,16.0,6,6,23,3,13,1.584962500721156,2.0,74.0,91.0,7.0,2.0,1.0,91.0
6021,0,91.0,323.0,5.129283016944966,164,15,0.0,100,,7,8,15,0,20,1.584962500721156,1.0,1.0,35.0,2.0,1.0,0.0,30.0
6022,0,73.0,227.0,3.321928094887362,94,31,1.0,100,,6,8,31,1,19,1.0,2.584962500721156,3.0,,6.0,1.584962500721156,1.0,57.0
6023,0,77.0,135.0,1.0,55,13,0.0,93,38.0,6,6,15,4,47,1.0,2.321928094887362,0.0,,2.0,2.0,0.0,71.0
6024,1,80.0,373.0,3.321928094887362,105,13,0.0,85,67.0,6,6,13,1,8,3.321928094887362,0.0,3.0,,2.0,,0.0,27.0
6025,1,66.0,410.0,3.9068905956085187,151,22,1.0,100,,6,8,22,0,18,2.0,1.0,69.0,,10.0,1.584962500721156,2.584962500721156,71.0
6026,1,57.0,159.0,2.0,63,23,1.584962500721156,80,9.0,4,5,25,3,64,2.0,2.0,44.0,90.0,5.0,1.0,1.0,86.0
6027,1,55.0,97.0,4.0,56,6,1.584962500721156,40,7.0,4,5,10,0,20,0.0,1.584962500721156,38.0,,4.0,,1.0,67.0
6028,0,85.0,179.0,4.700439718141092,120,28,0.0,100,,7,8,28,0,89,0.0,1.0,0.0,20.0,0.0,3.0,,88.0
6029,0,76.0,221.0,2.0,75,30,0.0,100,,7,8,30,3,10,3.321928094887362,0.0,22.0,,9.0,,2.0,47.0
6030,1,58.0,167.0,2.0,62,24,1.0,80,1.0,4,2,25,1,24,1.0,1.0,0.0,48.0,0.0,2.0,0.0,33.0
6031,0,79.0,219.0,2.584962500721156,92,18,0.0,100,,7,8,18,1,28,4.584962500721156,0.0,15.0,31.0,3.0,1.584962500721156,1.0,75.0
6032,0,87.0,163.0,6.409390936137702,109,9,0.0,100,,7,8,9,0,33,,0.0,28.0,,3.0,1.0,0.0,67.0
6033,0,74.0,319.0,1.584962500721156,75,30,0.0,100,,7,8,31,4,29,1.584962500721156,2.584962500721156,37.0,77.0,6.0,2.584962500721156,0.0,69.0
6034,1,69.0,209.0,3.321928094887362,117,25,0.0,100,,7,8,25,1,40,2.0,1.0,87.0,61.0,8.0,1.584962500721156,2.321928094887362,85.0
6035,0,74.0,86.0,2.0,44,24,0.0,92,27.0,6,6,25,5,21,1.584962500721156,1.0,0.0,69.0,3.0,2.584962500721156,1.0,53.0
6036,0,84.0,155.0,2.584962500721156,65,28,0.0,100,,7,8,29,1,25,4.087462841250339,0.0,4.0,67.0,3.0,1.584962500721156,0.0,56.0
6037,0,71.0,417.0,4.169925001442312,123,28,1.0,72,9.0,4,5,25,0,23,,0.0,13.0,,12.0,1.0,0.0,81.0
6038,1,62.0,,3.321928094887362,42,10,1.584962500721156,83,5.0,3,5,12,2,33,1.0,1.0,14.0,90.0,4.0,1.0,1.0,63.0
6039,1,62.0,87.0,3.321928094887362,42,10,1.584962500721156,83,5.0,3,5,12,2,33,1.0,1.0,14.0,90.0,4.0,1.0,1.0,63.0
6040,1,71.0,166.0,3.0,55,17,0.0,89,50.0,6,6,38,4,68,3.0,0.0,23.0,85.0,3.0,2.0,1.0,100.0
6041,0,85.0,401.0,2.321928094887362,139,11,0.0,100,,7,8,11,2,18,1.0,1.0,21.0,61.0,3.0,1.0,0.0,50.0
6042,0,87.0,207.0,1.0,65,14,0.0,100,,7,8,15,2,33,4.643856189774724,1.0,5.0,10.0,3.0,1.584962500721156,0.0,50.0
6043,0,81.0,253.0,3.807354922057604,114,15,0.0,87,9.0,4,6,15,0,0,0.0,1.0,8.0,,1.0,,0.0,17.0
6044,0,78.0,202.0,1.584962500721156,70,15,0.0,94,,6,6,17,4,18,1.0,1.0,10.0,,4.0,1.0,0.0,38.0
6045,0,81.0,234.0,3.321928094887362,93,27,0.0,89,32.0,6,6,29,1,19,1.0,1.584962500721156,16.0,17.0,4.0,2.0,0.0,47.0
6046,0,75.0,162.0,3.700439718141092,88,16,1.0,83,7.0,4,3,18,0,33,3.584962500721156,0.0,13.0,45.0,3.0,2.0,0.0,60.0
6047,1,60.0,178.0,2.584962500721156,53,23,0.0,75,10.0,4,6,24,6,29,2.321928094887362,1.584962500721156,35.0,75.0,3.0,2.0,1.0,55.0
6048,1,70.0,102.0,3.0,37,12,0.0,100,,7,8,12,1,33,4.087462841250339,0.0,74.0,87.0,6.0,2.0,1.0,100.0
6049,1,80.0,99.0,3.321928094887362,52,12,0.0,100,,7,8,12,2,8,1.0,1.0,10.0,,1.0,,0.0,14.0
6050,0,83.0,339.0,3.700439718141092,87,11,0.0,100,,7,8,12,0,45,4.459431618637297,0.0,58.0,43.0,3.0,1.584962500721156,1.0,83.0
6051,1,72.0,245.0,1.584962500721156,89,32,1.0,91,44.0,6,5,35,2,23,1.584962500721156,1.0,26.0,65.0,5.0,2.321928094887362,1.0,56.0
6052,0,83.0,155.0,2.807354922057604,65,9,0.0,100,,7,8,10,2,44,1.0,1.0,7.0,58.0,2.0,1.584962500721156,0.0,71.0
6053,0,74.0,268.0,4.523561956057013,121,17,1.0,67,26.0,6,5,21,0,38,0.0,1.0,27.0,63.0,5.0,2.0,1.0,80.0
6054,0,93.0,305.0,4.643856189774724,99,19,0.0,100,,7,8,19,0,11,4.584962500721156,0.0,1.0,,1.0,,0.0,17.0
6055,1,62.0,33.0,5.087462841250339,33,0,0.0,0,21.0,6,6,1,0,100,0.0,1.584962500721156,,,,1.0,,100.0
6056,0,56.0,178.0,1.0,82,27,0.0,83,6.0,6,6,29,2,24,1.0,1.0,77.0,86.0,8.0,2.0,1.584962500721156,86.0
6057,1,58.0,265.0,4.169925001442312,81,40,1.0,88,4.0,6,5,42,0,54,2.321928094887362,2.0,54.0,60.0,3.0,2.0,1.0,67.0
6058,0,78.0,292.0,4.0,113,26,0.0,100,,7,8,26,0,35,1.0,1.0,24.0,83.0,3.0,2.321928094887362,1.0,62.0
6059,0,74.0,254.0,3.584962500721156,85,10,0.0,100,,7,8,10,1,50,2.321928094887362,1.0,93.0,38.0,2.0,2.0,1.584962500721156,100.0
6060,1,56.0,161.0,2.321928094887362,59,57,0.0,93,10.0,6,6,59,5,22,0.0,1.584962500721156,33.0,,17.0,1.584962500721156,2.0,51.0
6061,1,85.0,136.0,3.4594316186372973,57,7,0.0,100,,7,8,8,1,14,2.0,1.0,1.0,72.0,2.0,1.0,0.0,50.0
6062,1,86.0,238.0,4.169925001442312,112,22,0.0,95,52.0,6,6,23,0,35,4.643856189774724,0.0,0.0,41.0,0.0,2.0,0.0,33.0
6063,0,91.0,278.0,4.906890595608519,123,17,0.0,100,,7,8,19,0,32,,0.0,1.0,,4.0,1.0,0.0,63.0
6064,0,91.0,283.0,3.321928094887362,140,7,0.0,100,,7,8,7,1,29,,0.0,11.0,,2.0,1.0,0.0,60.0
6065,1,62.0,269.0,2.321928094887362,100,23,2.0,75,9.0,6,4,28,3,29,0.0,1.0,63.0,,8.0,,2.0,73.0
6067,0,74.0,301.0,2.0,90,40,0.0,100,,7,8,41,4,25,,0.0,22.0,84.0,6.0,3.0,1.584962500721156,64.0
6068,0,81.0,204.0,3.0,64,13,0.0,93,59.0,6,6,14,3,14,2.584962500721156,0.0,11.0,,2.0,1.0,0.0,67.0
6069,0,87.0,172.0,3.9068905956085187,72,13,0.0,100,,7,8,13,0,46,4.087462841250339,0.0,0.0,82.0,0.0,1.584962500721156,0.0,40.0
6070,1,77.0,146.0,3.584962500721156,64,11,1.0,92,,6,3,14,1,17,2.0,1.0,7.0,,2.0,1.0,0.0,75.0
6071,1,77.0,324.0,3.0,76,31,0.0,100,,7,8,31,5,35,1.0,2.0,0.0,65.0,0.0,1.584962500721156,0.0,33.0
6072,0,80.0,122.0,2.0,65,19,0.0,100,,7,8,19,2,42,1.584962500721156,1.0,18.0,73.0,2.0,2.0,0.0,83.0
6073,0,68.0,184.0,2.807354922057604,76,42,0.0,98,48.0,6,6,42,1,26,2.584962500721156,1.584962500721156,84.0,31.0,5.0,1.584962500721156,1.584962500721156,70.0
6074,0,84.0,238.0,2.321928094887362,121,15,0.0,100,,7,8,15,1,13,0.0,1.584962500721156,26.0,,4.0,1.0,0.0,56.0
6075,0,85.0,329.0,4.643856189774724,151,16,0.0,94,61.0,6,6,16,0,13,,0.0,2.0,77.0,1.0,1.0,0.0,29.0
6076,0,65.0,140.0,3.169925001442312,65,8,0.0,88,52.0,6,6,8,1,13,0.0,1.584962500721156,91.0,,2.0,1.0,1.584962500721156,75.0
6077,1,69.0,101.0,1.584962500721156,54,23,1.0,88,20.0,6,2,26,6,50,0.0,2.0,27.0,57.0,1.0,3.0,0.0,57.0
6078,0,71.0,108.0,1.0,55,14,1.0,88,62.0,6,3,17,4,63,1.584962500721156,2.0,37.0,95.0,2.0,2.0,0.0,63.0
